label,text
1,These cables are AMAZING...My husband and I have an iPod touch 2nd gen that is about as powerful as a pair of ear buds. The iPod Touch is the most powerful iPod you can get. I have had no issues with it so far. I have had no issues with the
0,"I enjoyed seeing William take more control of his life and to put himself out there in this part. Jennifer was a little tiresome in this one with how reluctant she was to place her trust in William, even though to me he was clearly very genuine, but this was still an enjoyable read and I look forward to reading the next part soon."
1,My puppy girl loves these treats. The only problem is that she's only 2 lbs and the treats
1,Best purchase I've made this year!
0,"I really love this whole series. They are so fun and sexy!  And they really take to heart the fact they we need to accept love in all its forms. This book did not disappoint in any regard. I highly recommend the whole series!  I really enjoyed Stella's character. She was very realistic, down to her insecurities. Because we all know sometimes we aren't as confident with our bodies as we would like to be. I loved how the two guys were each their own person. They had completely different personalities which lead to different working relationships and what people thought of them. I thought that was really unique because often it seems multiple characters will start to essentially merge into one.  The love aspect between Stella and the men in this book was a little hard to believe compared to some of the other books. It felt a little rushed. But beyond that I loved it! Still absolutely worth the read!!"
1,Very very cute bag.  We have had the bag for two months now and it's been awesome.  The zipper is a nice design.  The box itself is sturdy and very sturdy.  The bag is very attractive and I am very pleased.I bought this to replace
0,"This is one of the whole families favorite movies...Romy and Michele are off to there class reunion...But they don't think that they have made much of themselves so they come up with a hair brain scheme to make people think they are, ""Business Women"".  This movie is too funny...They have Flashbacks to High School..Even look into the future..Great Music from the 80's..Check them out singin Footloose in the Car..U will Bust a Gut...."
0,"This is a wonderful story, well worth reading, you will have a hard time putting it down. It is about life, love and family."
1,"Pretty good product, love the look of the pieces and the price.  I just wish the one"
0,"Wasn't sure how much I was going to like this show at first, but towards the end I began to really enjoy it.  Excellent acting.  Looking forward to continuing on with it into the 2nd season and beyond."
